Ook	324528	279067133	52.1305
één	323635	279390768	52.191
Wat	318571	279709339	52.2505
zelf	316322	280025661	52.3096
zoals	310271	280335932	52.3676
hoe	309493	280645425	52.4254
drie	307728	280953153	52.4829
:p	302240	281255393	52.5393
Die	296669	281552062	52.5947
toen	296148	281848210	52.6501
zonder	293071	282141281	52.7048
weet	292667	282433948	52.7595
Je	291907	282725855	52.814
dag	290690	283016545	52.8683
..	288105	283304650	52.9221
Voor	287307	283591957	52.9758
man	284617	283876574	53.029
eigen	280374	284156948	53.0813
keer	280298	284437246	53.1337
zien	278682	284715928	53.1858
echt	272533	284988461	53.2367
toe	266519	285254980	53.2865
leven	266214	285521194	53.3362
4	266159	285787353	53.3859
weg	259650	286047003	53.4344
zij	259013	286306016	53.4828
plaats	258778	286564794	53.5311
want	257350	286822144	53.5792
alles	253041	287075185	53.6265
jaren	252870	287328055	53.6737
willen	250238	287578293	53.7205
laten	249120	287827413	53.767
nooit	246809	288074222	53.8131
Met	242703	288316925	53.8584
zullen	242385	288559310	53.9037
werden	242160	288801470	53.9489
enkele	242154	289043624	53.9942
0	241890	289285514	54.0394
%	241216	289526730	54.0844
terug	238356	289765086	54.129
vooral	235806	290000892	54.173
week	235011	290235903	54.2169
zeker	234710	290470613	54.2607
da	233971	290704584	54.3045
wij	232728	290937312	54.3479
5	232383	291169695	54.3913
mag	231957	291401652	54.4347
kon	231785	291633437	54.478
Dit	231028	291864465	54.5211
laatste	230864	292095329	54.5643
zelfs	230245	292325574	54.6073
even	227867	292553441	54.6498
staan	227828	292781269	54.6924
zeggen	226416	293007685	54.7347
tweede	225833	293233518	54.7769
kinderen	225570	293459088	54.819
kwam	223651	293682739	54.8608
men	223330	293906069	54.9025
krijgen	223084	294129153	54.9442
werk	221461	294350614	54.9855
Bij	213860	294564474	55.0255
zit	213025	294777499	55.0653
land	212352	294989851	55.105
beter	211751	295201602	55.1445
minder	210685	295412287	55.1839
per	210293	295622580	55.2232
wie	210013	295832593	55.2624
6	209615	296042208	55.3015
net	209516	296251724	55.3407
ja	208855	296460579	55.3797
steeds	208855	296669434	55.4187
procent	207452	296876886	55.4575
blijft	206494	297083380	55.496
Europese	205567	297288947	55.5344
gewoon	204547	297493494	55.5726
aantal	203823	297697317	55.6107
binnen	203706	297901023	55.6488
niets	202218	298103241	55.6865
blijven	201002	298304243	55.7241
ging	200467	298504710	55.7615
miljoen	199112	298703822	55.7987
werken	195971	298899793	55.8353
elkaar	195932	299095725	55.8719
Ja	194162	299289887	55.9082
lang	191727	299481614	55.944
via	189025	299670639	55.9793
anders	188673	299859312	56.0146
Nederland	188458	300047770	56.0498
geven	187517	300235287	56.0848
jij	186659	300421946	56.1197
hadden	186047	300607993	56.1544
laat	184698	300792691	56.1889
10	183901	300976592	56.2233
weten	183746	301160338	56.2576
zei	183134	301343472	56.2918
Na	182931	301526403	56.326
Zo	181632	301708035	56.3599
goede	181229	301889264	56.3938
hele	181129	302070393	56.4276
zo'n	180623	302251016	56.4614
]	180391	302431407	56.4951
rond	179985	302611392	56.5287
samen	178184	302789576	56.562
tijdens	177540	302967116	56.5951
:)	177298	303144414	56.6283
geleden	177058	303321472	56.6613
moest	176973	303498445	56.6944
iemand	176348	303674793	56.7273
doet	176035	303850828	56.7602
volgens	174190	304025018	56.7928
Re	172493	304197511	56.825
geld	172260	304369771	56.8572
houden	170551	304540322	56.889
vind	170416	304710738	56.9208
vrouw	169823	304880561	56.9526
the	168961	305049522	56.9841
vinden	168875	305218397	57.0157
zouden	168750	305387147	57.0472
wereld	168458	305555605	57.0787
nodig	168333	305723938	57.1101
iedereen	167604	305891542	57.1414
zitten	167484	306059026	57.1727
allemaal	167433	306226459	57.204
hen	166281	306392740	57.235
erg	165942	306558682	57.266
vraag	165198	306723880	57.2969
vandaag	164873	306888753	57.3277
ga	164687	307053440	57.3585
verder	164044	307217484	57.3891
mogelijk	163937	307381421	57.4197
vier	163475	307544896	57.4503
[	162410	307707306	57.4806
Volgens	162114	307869420	57.5109
maakt	161964	308031384	57.5412
snel	161669	308193053	57.5714
België	161353	308354406	57.6015
deel	160948	308515354	57.6316
eerst	160924	308676278	57.6616
groot	159844	308836122	57.6915
dagen	159428	308995550	57.7213
denk	159103	309154653	57.751
Deze	159064	309313717	57.7807
nemen	158962	309472679	57.8104
echter	158090	309630769	57.8399
kreeg	157447	309788216	57.8693
later	157114	309945330	57.8987
bijna	157056	310102386	57.928
krijgt	156675	310259061	57.9573
ten	156617	310415678	57.9865
hebt	155965	310571643	58.0157
huis	155267	310726910	58.0447
achter	154239	310881149	58.0735
Nu	153745	311034894	58.1022
geweest	153686	311188580	58.1309
maanden	153469	311342049	58.1596
Hoe	151931	311493980	58.188
vaak	151222	311645202	58.2162
opnieuw	151100	311796302	58.2444
ligt	150087	311946389	58.2725
pas	149899	312096288	58.3005
Vlaamse	149534	312245822	58.3284
weinig	149089	312394911	58.3563
7	149067	312543978	58.3841
helemaal	148603	312692581	58.4119
stad	148469	312841050	58.4396
der	147921	312988971	58.4672
Nederlandse	146934	313135905	58.4947
uw	146900	313282805	58.5221
lol	146834	313429639	58.5496
20	145439	313575078	58.5767
Amerikaanse	145353	313720431	58.6039
Door	144963	313865394	58.631
Belgische	143374	314008768	58.6577
gisteren	143363	314152131	58.6845
zeer	142884	314295015	58.7112
politie	142207	314437222	58.7378
gemaakt	140791	314578013	58.7641
volgende	140262	314718275	58.7903
jullie	139331	314857606	58.8163
8	138982	314996588	58.8423
duidelijk	138443	315135031	58.8681
Wie	138391	315273422	58.894
vijf	138247	315411669	58.9198
Brussel	137698	315549367	58.9455
The	137050	315686417	58.9711
ter	136147	315822564	58.9966
elke	135838	315958402	59.0219
manier	134342	316092744	59.047
geeft	133842	316226586	59.072
paar	133774	316360360	59.097
derde	133762	316494122	59.122
Daar	133577	316627699	59.147
....	133493	316761192	59.1719
Wij	132722	316893914	59.1967
regering	132616	317026530	59.2215
vindt	132555	317159085	59.2462
bent	132293	317291378	59.2709
enige	131894	317423272	59.2956
lijkt	131612	317554884	59.3202
naam	131296	317686180	59.3447
kleine	131294	317817474	59.3692
graag	131269	317948743	59.3937
&	130329	318079072	59.4181
Toen	130263	318209335	59.4424
waarin	129372	318338707	59.4666
natuurlijk	129274	318467981	59.4907
misschien	128111	318596092	59.5147
vrouwen	128106	318724198	59.5386
gedaan	127680	318851878	59.5625
geval	127590	318979468	59.5863
sinds	127532	319107000	59.6101
zie	126571	319233571	59.6338
weken	126315	319359886	59.6573
beste	126122	319486008	59.6809
genoeg	126117	319612125	59.7045
Dan	125484	319737609	59.7279
vragen	125329	319862938	59.7513
vanaf	124573	319987511	59.7746
minister	124512	320112023	59.7979
15	124124	320236147	59.821
Mijn	123422	320359569	59.8441
beetje	123395	320482964	59.8671
gezien	122847	320605811	59.8901
mogen	122646	320728457	59.913
verschillende	122446	320850903	59.9359
eigenlijk	121572	320972475	59.9586
Zijn	120603	321093078	59.9811
ge	120588	321213666	60.0036
groep	119590	321333256	60.026
spelen	118590	321451846	60.0481
Nee	118407	321570253	60.0703
Europa	117992	321688245	60.0923
onderzoek	117725	321805970	60.1143
bijvoorbeeld	117712	321923682	60.1363
seizoen	117541	322041223	60.1582
ni	117537	322158760	60.1802
moment	117495	322276255	60.2021
't	117399	322393654	60.2241
terwijl	117013	322510667	60.2459
kans	115743	322626410	60.2675
begin	115159	322741569	60.2891
12	114170	322855739	60.3104
vorig	113363	322969102	60.3316
ziet	113339	323082441	60.3527
tien	113153	323195594	60.3739
stond	112968	323308562	60.395
kijken	112908	323421470	60.4161
25	112521	323533991	60.4371
Niet	112073	323646064	60.458
9	111927	323757991	60.4789
brengen	111916	323869907	60.4998
@	111167	323981074	60.5206
Om	110975	324092049	60.5413
Vlaanderen	110965	324203014	60.5621
eerder	110864	324313878	60.5828
partij	110550	324424428	60.6034
Of	110430	324534858	60.624
soms	110421	324645279	60.6447
wilde	110151	324755430	60.6653
bedrijf	110039	324865469	60.6858
meteen	110003	324975472	60.7064
a	109951	325085423	60.7269
Is	109731	325195154	60.7474
enkel	109716	325304870	60.7679
Zij	109406	325414276	60.7883
hand	108979	325523255	60.8087
landen	108734	325631989	60.829
oude	108698	325740687	60.8493
buiten	108528	325849215	60.8696
probleem	108507	325957722	60.8898
vast	106351	326064073	60.9097
ooit	106349	326170422	60.9296
bekend	105510	326275932	60.9493
grootste	105001	326380933	60.9689
=	104981	326485914	60.9885
waarom	103838	326589752	61.0079
denken	103825	326693577	61.0273
ander	103758	326797335	61.0467
Commissie	103645	326900980	61.066
Antwerpen	103600	327004580	61.0854
11	103482	327108062	61.1047
problemen	103463	327211525	61.1241
titel	102728	327314253	61.1432
zes	102450	327416703	61.1624
maakte	102225	327518928	61.1815
politieke	101921	327620849	61.2005
mannen	101894	327722743	61.2196
thuis	101312	327824055	61.2385
la	101091	327925146	61.2574
30	100953	328026099	61.2762
dood	100834	328126933	61.2951
school	100713	328227646	61.3139
moeilijk	100416	328328062	61.3326
zetten	100051	328428113	61.3513
vrij	99889	328528002	61.37
vorige	99603	328627605	61.3886
|	99233	328726838	61.4071
hoor	98778	328825616	61.4256
`	98699	328924315	61.444
open	98091	329022406	61.4623
elk	97933	329120339	61.4806
wanneer	97159	329217498	61.4988
boek	97127	329314625	61.5169
nieuw	97007	329411632	61.535
slechts	97001	329508633	61.5532
18	96223	329604856	61.5711
welke	96217	329701073	61.5891
stellen	96090	329797163	61.6071
vader	96041	329893204	61.625
dezelfde	95978	329989182	61.6429
kunt	95868	330085050	61.6608
bestaat	95627	330180677	61.6787
aldus	95126	330275803	61.6965
Toch	94860	330370663	61.7142
blijkt	94537	330465200	61.7319
vond	94366	330559566	61.7495
Artikel	94272	330653838	61.7671
DE	93972	330747810	61.7846
nie	93941	330841751	61.8022
boven	93870	330935621	61.8197
water	93554	331029175	61.8372
14	93343	331122518	61.8546
deed	93313	331215831	61.8721
zaak	92689	331308520	61.8894
;)	92608	331401128	61.9067
geworden	92438	331493566	61.924
soort	92407	331585973	61.9412
einde	92398	331678371	61.9585
Jan	92319	331770690	61.9757
moeder	92215	331862905	61.9929
wedstrijd	92045	331954950	62.0101
zoveel	91759	332046709	62.0273
maand	91730	332138439	62.0444
bezig	91649	332230088	62.0615
he	91392	332321480	62.0786
Gent	91300	332412780	62.0957
liggen	91199	332503979	62.1127
meeste	91136	332595115	62.1297
vroeg	90971	332686086	62.1467
dingen	90903	332776989	62.1637
jonge	90884	332867873	62.1807
best	90640	332958513	62.1976
kind	90523	333049036	62.2145
doe	89894	333138930	62.2313
den	89813	333228743	62.2481
ouders	89790	333318533	62.2649
niks	89775	333408308	62.2816
artikel	89727	333498035	62.2984
punten	89572	333587607	62.3151
gezegd	89332	333676939	62.3318
meest	89151	333766090	62.3485
zondag	89149	333855239	62.3651
ploeg	88907	333944146	62.3817
zin	88875	334033021	62.3983
valt	88859	334121880	62.4149
muziek	88780	334210660	62.4315
gebruikt	88766	334299426	62.4481
halen	88713	334388139	62.4647
gemeente	88513	334476652	62.4812
I	88440	334565092	62.4977
zag	88240	334653332	62.5142
Waarom	88001	334741333	62.5306
meter	87663	334828996	62.547
extra	87586	334916582	62.5634
hoop	87384	335003966	62.5797
RT	86947	335090913	62.596
gebruik	86848	335177761	62.6122
Al	86565	335264326	62.6283
film	86354	335350680	62.6445
quote	86083	335436763	62.6606
zat	85978	335522741	62.6766
bedrijven	85885	335608626	62.6927
zodat	85780	335694406	62.7087
morgen	85727	335780133	62.7247
mooi	85495	335865628	62.7407
jou	84717	335950345	62.7565
hoofd	84531	336034876	62.7723
afgelopen	84350	336119226	62.788
markt	84149	336203375	62.8038
13	84103	336287478	62.8195
Franse	84096	336371574	62.8352
16	84083	336455657	62.8509
houdt	84077	336539734	62.8666
niemand	84048	336623782	62.8823
nee	83618	336707400	62.8979
politiek	83326	336790726	62.9135
miljard	82837	336873563	62.929
langs	82817	336956380	62.9444
ervan	82717	337039097	62.9599
neemt	82541	337121638	62.9753
zorgen	82452	337204090	62.9907
Aan	82357	337286447	63.0061
stuk	82166	337368613	63.0214
helft	82078	337450691	63.0368
auto	81838	337532529	63.0521
naast	81826	337614355	63.0673
liet	81764	337696119	63.0826
druk	81669	337777788	63.0979
september	81626	337859414	63.1131
à	81432	337940846	63.1283
D	81109	338021955	63.1435
zeg	80894	338102849	63.1586
Want	80645	338183494	63.1737
gehad	80536	338264030	63.1887
vanuit	80361	338344391	63.2037
eind	80333	338424724	63.2187
voorzitter	80325	338505049	63.2337
Tot	80270	338585319	63.2487
juni	80105	338665424	63.2637
eten	80045	338745469	63.2786
et	79863	338825332	63.2936
familie	79741	338905073	63.3084
zaterdag	79580	338984653	63.3233
17	79557	339064210	63.3382
des	79381	339143591	63.353
handen	79070	339222661	63.3678
Vlaams	78968	339301629	63.3825
sterk	78689	339380318	63.3972
beginnen	78668	339458986	63.4119
sociale	78541	339537527	63.4266
lopen	78395	339615922	63.4412
mei	78164	339694086	63.4558
gelijk	77994	339772080	63.4704
kwamen	77686	339849766	63.4849
idee	77613	339927379	63.4994
kom	77559	340004938	63.5139
konden	77332	340082270	63.5284
verhaal	77254	340159524	63.5428
januari	77121	340236645	63.5572
ogen	77064	340313709	63.5716
lange	76940	340390649	63.586
betalen	76806	340467455	63.6003
leuk	76761	340544216	63.6146
p	76660	340620876	63.629
A	76559	340697435	63.6433
zaken	76287	340773722	63.6575
werkt	76115	340849837	63.6717
rol	75949	340925786	63.6859
langer	75848	341001634	63.7001
U	75646	341077280	63.7142
trouwens	75585	341152865	63.7283
's	75435	341228300	63.7424
2004	75330	341303630	63.7565
kant	75324	341378954	63.7706
Frankrijk	75274	341454228	63.7846
horen	75065	341529293	63.7987
recht	75012	341604305	63.8127
echte	74990	341679295	63.8267
overheid	74806	341754101	63.8407
jongeren	74749	341828850	63.8546
president	74720	341903570	63.8686
oktober	74636	341978206	63.8825
belangrijk	74562	342052768	63.8964
zichzelf	74481	342127249	63.9104
nieuws	73989	342201238	63.9242
wist	73886	342275124	63.938
19	73881	342349005	63.9518
immers	73850	342422855	63.9656
start	73815	342496670	63.9794
waarbij	73708	342570378	63.9931
minuten	73676	342644054	64.0069
lid	73224	342717278	64.0206
les	73156	342790434	64.0342
basis	73121	342863555	64.0479
klein	73113	342936668	64.0616
daarom	72954	343009622	64.0752
zowel	72902	343082524	64.0888
volledig	72818	343155342	64.1024
vol	72788	343228130	64.116
begint	72775	343300905	64.1296
ongeveer	72727	343373632	64.1432
waarvan	72680	343446312	64.1568
waarop	72574	343518886	64.1703
21	72444	343591330	64.1839
22	72159	343663489	64.1973
vele	72083	343735572	64.2108
Duitse	71995	343807567	64.2242
Raad	71917	343879484	64.2377
bepaalde	71885	343951369	64.2511
juli	71759	344023128	64.2645
informatie	71505	344094633	64.2779
beide	71463	344166096	64.2912
>	71447	344237543	64.3046
juist	71398	344308941	64.3179
toekomst	71377	344380318	64.3312
Bovendien	71059	344451377	64.3445
Dus	71053	344522430	64.3578
speelt	70828	344593258	64.371
mens	70591	344663849	64.3842
2005	70590	344734439	64.3974
gaf	70522	344804961	64.4106
inderdaad	70504	344875465	64.4237
wachten	70488	344945953	64.4369
to	70443	345016396	64.4501
zoon	70291	345086687	64.4632
dacht	70261	345156948	64.4763
rest	70242	345227190	64.4894
slecht	70183	345297373	64.5025
bestaan	70126	345367499	64.5156
24	70001	345437500	64.5287
loopt	69949	345507449	64.5418
Geen	69942	345577391	64.5549
huidige	69917	345647308	64.5679
stelt	69902	345717210	64.581
periode	69690	345786900	64.594
ver	69658	345856558	64.607
frank	69433	345925991	64.62
vallen	69355	345995346	64.6329
anderen	69340	346064686	64.6459
reden	69298	346133984	64.6588
verwacht	69258	346203242	64.6718
50	68966	346272208	64.6846
succes	68841	346341049	64.6975
+	68782	346409831	64.7104
precies	68647	346478478	64.7232
and	68642	346547120	64.736
Omdat	68519	346615639	64.7488
100	68473	346684112	64.7616
totaal	68281	346752393	64.7743
club	68257	346820650	64.7871
woord	67988	346888638	64.7998
begon	67966	346956604	64.8125
Brugge	67717	347024321	64.8251
maart	67644	347091965	64.8378
hetzelfde	67332	347159297	64.8504
Waar	67226	347226523	64.8629
december	67203	347293726	64.8755
internationale	67139	347360865	64.888
Daarom	67130	347427995	64.9006
ne	67044	347495039	64.9131
prijs	66934	347561973	64.9256
klaar	66872	347628845	64.9381
23	66855	347695700	64.9506
april	66833	347762533	64.963
vorm	66774	347829307	64.9755
betekent	66697	347896004	64.988
Misschien	66651	347962655	65.0004
z'n	66631	348029286	65.0129
kosten	66592	348095878	65.0253
genomen	66546	348162424	65.0377
licht	66506	348228930	65.0502
weekend	66488	348295418	65.0626
bleef	66398	348361816	65.075
grond	66324	348428140	65.0874
programma	66120	348494260	65.0997
Amsterdam	65970	348560230	65.1121
mooie	65916	348626146	65.1244
Duitsland	65665	348691811	65.1366
daarna	65609	348757420	65.1489
hoog	65466	348822886	65.1611
Nog	65453	348888339	65.1733
aandacht	65327	348953666	65.1856
zoeken	64987	349018653	65.1977
gegeven	64759	349083412	65.2098
terecht	64633	349148045	65.2219
plaatsen	64616	349212661	65.2339
eeuw	64553	349277214	65.246
bleek	64495	349341709	65.258
hoge	64478	349406187	65.2701
oorlog	64259	349470446	65.2821
woorden	64131	349534577	65.2941
gebied	64118	349598695	65.306
financiële	64100	349662795	65.318
uiteindelijk	63966	349726761	65.33
zoek	63945	349790706	65.3419
:D	63897	349854603	65.3539
helpen	63826	349918429	65.3658
volgen	63795	349982224	65.3777
partijen	63743	350045967	65.3896
gebruiken	63676	350109643	65.4015
nummer	63528	350173171	65.4134
ma	63502	350236673	65.4252
acht	63414	350300087	65.4371
Peter	63345	350363432	65.4489
spelers	63273	350426705	65.4607
B	63117	350489822	65.4725
leren	63065	350552887	65.4843
rust	62842	350615729	65.496
burgemeester	62702	350678431	65.5077
punt	62692	350741123	65.5195
plan	62628	350803751	65.5312
meestal	62572	350866323	65.5428
lekker	62441	350928764	65.5545
belangrijke	62431	350991195	65.5662
nam	62319	351053514	65.5778
27	62284	351115798	65.5894
zware	62276	351178074	65.6011
gevonden	62251	351240325	65.6127
Hier	61973	351302298	65.6243
november	61909	351364207	65.6358
nationale	61887	351426094	65.6474
waardoor	61869	351487963	65.659
le	61828	351549791	65.6705
Verenigde	61596	351611387	65.682
rekening	61549	351672936	65.6935
ruim	61406	351734342	65.705
situatie	61406	351795748	65.7165
trekken	61168	351856916	65.7279
sommige	61020	351917936	65.7393
gebeurt	60937	351978873	65.7507
Den	60678	352039551	65.762
half	60593	352100144	65.7733
nr.	60497	352160641	65.7846
hard	60367	352221008	65.7959
proberen	60291	352281299	65.8072
zwaar	60259	352341558	65.8184
kennen	60234	352401792	65.8297
voorbije	60162	352461954	65.8409
26	60077	352522031	65.8521
gekomen	60070	352582101	65.8634
Veel	59878	352641979	65.8745
ene	59846	352701825	65.8857
Twee	59689	352761514	65.8969
vroeger	59647	352821161	65.908
publiek	59570	352880731	65.9191
moesten	59453	352940184	65.9302
God	59374	352999558	65.9413
feit	59066	353058624	65.9524
spreken	58872	353117496	65.9634
Britse	58702	353176198	65.9743
economische	58689	353234887	65.9853
belang	58554	353293441	65.9962
leden	58487	353351928	66.0072
Alleen	58027	353409955	66.018
zeven	57859	353467814	66.0288
--	57858	353525672	66.0396
dochter	57681	353583353	66.0504
verkiezingen	57633	353640986	66.0612
kregen	57601	353698587	66.0719
dienst	57538	353756125	66.0827
kort	57485	353813610	66.0934
komende	57408	353871018	66.1041
Over	57343	353928361	66.1148
gevallen	57310	353985671	66.1255
praten	57210	354042881	66.1362
2000	57184	354100065	66.1469
wa	57148	354157213	66.1576
winnen	57084	354214297	66.1683
gevoel	57056	354271353	66.1789
straat	57011	354328364	66.1896
vertelt	56864	354385228	66.2002
avond	56750	354441978	66.2108
2003	56708	354498686	66.2214
leggen	56654	354555340	66.232
belangrijkste	56646	354611986	66.2425
New	56595	354668581	66.2531
lezen	56549	354725130	66.2637
Ben	56491	354781621	66.2742
denkt	56405	354838026	66.2848
dollar	56352	354894378	66.2953
gingen	56247	354950625	66.3058
gekregen	56211	355006836	66.3163
daarmee	56139	355062975	66.3268
Unie	55950	355118925	66.3372
richting	55801	355174726	66.3477
won	55781	355230507	66.3581
VS	55707	355286214	66.3685
steun	55666	355341880	66.3789
beeld	55663	355397543	66.3893
buurt	55626	355453169	66.3997
volgt	55618	355508787	66.4101
vrienden	55600	355564387	66.4205
mocht	55509	355619896	66.4308
28	55382	355675278	66.4412
augustus	55255	355730533	66.4515
volgend	55234	355785767	66.4618
waarmee	55151	355840918	66.4721
vrijdag	55102	355896020	66.4824
nadat	55061	355951081	66.4927
geloof	55017	356006098	66.503
niveau	54968	356061066	66.5132
begonnen	54930	356115996	66.5235
premier	54865	356170861	66.5337
liep	54804	356225665	66.544
doel	54736	356280401	66.5542
vormen	54736	356335137	66.5644
zet	54662	356389799	66.5746
t	54629	356444428	66.5848
maatregelen	54621	356499049	66.5951
antwoord	54388	356553437	66.6052
40	54310	356607747	66.6154
gij	54242	356661989	66.6255
bijzonder	54105	356716094	66.6356
tegenover	54018	356770112	66.6457
Tijdens	53949	356824061	66.6558
Nederlands	53880	356877941	66.6658
kopen	53871	356931812	66.6759
Europees	53854	356985666	66.686
2001	53819	357039485	66.696
daarvoor	53649	357093134	66.706
Paul	53546	357146680	66.716
gebeuren	53422	357200102	66.726
daarvan	53331	357253433	66.736
gevolg	53252	357306685	66.7459
stemmen	53250	357359935	66.7559
gratis	53160	357413095	66.7658
strijd	53149	357466244	66.7757
das	53130	357519374	66.7857
;-)	53098	357572472	66.7956
gebracht	52988	357625460	66.8055
betrokken	52925	357678385	66.8154
Heb	52809	357731194	66.8252
februari	52756	357783950	66.8351
inwoners	52715	357836665	66.8449
SPAM	52616	357889281	66.8548
liever	52573	357941854	66.8646
2002	52525	357994379	66.8744
verschil	52510	358046889	66.8842
verloren	52465	358099354	66.894
Uit	52412	358151766	66.9038
oud	52318	358204084	66.9136
CD&V	52281	358256365	66.9233
blij	52162	358308527	66.9331
meisje	52132	358360659	66.9428
rijden	52104	358412763	66.9525
nacht	51852	358464615	66.9622
vlak	51847	358516462	66.9719
brengt	51816	358568278	66.9816
vraagt	51781	358620059	66.9913
speelde	51661	358671720	67.0009
Meer	51657	358723377	67.0106
hé	51174	358774551	67.0201
viel	51154	358825705	67.0297
systeem	50927	358876632	67.0392
project	50808	358927440	67.0487
namen	50806	358978246	67.0582
actie	50776	359029022	67.0677
kun	50535	359079557	67.0771
VAN	50529	359130086	67.0865
gehouden	50525	359180611	67.096
betreft	50498	359231109	67.1054
kilometer	50460	359281569	67.1148
finale	50454	359332023	67.1243
Staten	50424	359382447	67.1337
ruimte	50388	359432835	67.1431
erop	50371	359483206	67.1525
VLD	50352	359533558	67.1619
waarschijnlijk	50341	359583899	67.1713
Tom	50265	359634164	67.1807
vierde	50159	359684323	67.1901
wonen	50151	359734474	67.1994
ieder	50131	359784605	67.2088
Onze	50096	359834701	67.2182
lijst	50060	359884761	67.2275
volk	49949	359934710	67.2368
winst	49943	359984653	67.2462
schrijven	49835	360034488	67.2555
heen	49746	360084234	67.2648
kost	49742	360133976	67.2741
Vooral	49590	360183566	67.2833
werknemers	49447	360233013	67.2926
Marc	49439	360282452	67.3018
kent	49329	360331781	67.311
én	49271	360381052	67.3202
trainer	49265	360430317	67.3294
hoger	49247	360479564	67.3386
vrije	49185	360528749	67.3478
krijg	49103	360577852	67.357
